store_id,sensitivity,avg_mth_sale,competitive_intensity
1386,601284.1861,211068.7217,0.949995509
1387,359360.8686,460155.9825,0.893845444
1388,282852.4977,801544.0756,0.790080185
1389,608423.9943,411793.3735,0.95123167
1390,99957.74383,440413.301,0.892474599
1391,314243.1338,877952.7011,0.95249912
1392,27373.47227,437837.7234,0.815131538
1393,302844.6327,169427.4297,0.926987631
1394,51164.2069,822583.571,0.70045102
1395,992926.9307,730576.6183,0.614011507
1396,435021.8645,878219.8028,0.971791319
1397,599378.5483,822811.142,0.951712919
1398,568800.9452,763279.5938,0.966318862
1399,164250.1607,995317.9703,0.998391066
1400,272067.4251,382049.4121,0.611773463
1401,268447.5286,455599.8352,0.999999354
1402,533377.2674,239314.946,0.999999892
1403,681809.0084,619721.4602,0.997165033
1404,1122084.499,608744.1692,0.87955589
1405,639320.2119,423914.8867,0.881931853
1406,-72652.82485,321768.0894,0.997269761
1407,485100.6636,302102.8376,0.98849261
1408,926447.6723,158802.3608,0.958623037
1409,255934.6167,207935.0129,0.998954716
1410,667162.6782,489509.4942,0.999748846
1411,714622.6487,858232.9416,0.662971142
1412,604030.4373,645702.973,0.974085706
1413,72083.96428,216647.0501,0.293824466
1414,219249.7201,750436.8397,0.975835435
1415,743508.9535,279233.5862,0.999088706
1416,666160.5699,815328.5865,0.936680237
1417,866855.4037,485044.1662,0.937895187
1418,582291.9143,840424.9123,0.982655288
1419,-62985.46162,733240.9953,0.913229139
1420,282339.3842,956213.5099,0.961835304
1421,967749.5431,754618.9542,0.84558166
1422,-249048.6781,403151.25,0.981449047
1423,983913.1129,361447.6467,0.726556447
1424,726327.3315,715273.0636,0.992215341
1425,725392.1673,453295.1521,0.996251662
1426,273949.7427,307495.2097,0.992274862
1427,746613.426,237679.9173,0.695244125
1428,405558.7808,798801.0412,0.999812469
1429,645363.0923,134863.1627,0.369560981
1430,631689.4128,918829.0393,0.999689274
1431,744424.4705,274991.6603,0.865741155
1432,626452.2439,859140.479,0.940599937
1433,128650.5562,442386.3587,0.454274571
1434,695947.7191,591176.7831,0.075493952
1435,189140.9739,635031.4891,0.5242196
1436,422060.4306,621065.1593,0.999878515
1437,504194.1956,703821.9434,0.996509666
1438,537209.0612,207390.5125,0.999999893
1439,872740.7542,603394.8306,0.124121607
1440,655804.6339,921626.9169,0.992874457
1441,782407.4168,149226.6866,0.960999323
1442,396785.6092,164266.4159,0.947289792
1443,826742.6313,886967.2768,0.9806491
1444,782347.2937,669133.5907,0.999999997
1445,879492.1005,326685.5381,0.999679192
1446,153314.5928,706778.4211,0.851766256
1447,357547.1168,511743.1543,0.993373344
1448,64476.59527,981270.4291,0.998605467
1449,627465.1271,542281.1427,0.99702315
1450,1013129.488,660805.7892,0.999882787
1451,864901.1635,596107.6312,0.776567663
1452,999517.094,801226.5234,0.983463302
1453,515219.8408,972415.0513,0.999763103
1454,117054.9696,180368.7116,0.972234485
1455,939504.8143,832177.9473,0.67743466
1456,914324.3951,540409.8333,0.981635076
1457,580378.1679,878734.1564,0.48808769
1458,718732.2806,645333.4646,0.789609496
1459,370957.0027,661929.0646,0.999994199
1460,-14528.34059,164696.0767,0.97050252
1461,578875.5548,386442.0633,0.866453794
1462,126862.6617,629477.4544,0.887583397
1463,396869.3335,301539.4887,0.985469416
1464,123249.4819,666486.2775,0.724416659
1465,289104.4182,799251.5069,0.973653359
1466,790011.1187,934000.7293,0.999998322
1467,1125769.837,219542.2043,0.996339317
1468,472187.2668,632326.1584,0.991834159
1469,272829.1951,244555.7631,0.238212638
1470,100185.5904,858495.0376,0.437297487
1471,466082.9147,779346.6938,0.996832344
1472,-161108.2093,480691.5085,0.887712722
1473,885000.6246,724802.6381,0.972440834
1474,-54494.13021,160525.441,0.959915264
1475,344917.5984,637398.1182,0.837586208
1476,565043.1513,427177.0993,0.993152652
1477,755436.1419,648820.6445,0.999614982
1478,264523.5535,312198.3673,0.667433968
1479,255205.9215,653936.2303,0.969972645
1480,154626.0631,583365.0601,0.999500085
1481,-422320.0778,764780.6179,0.999973774
1482,817267.7023,866928.3747,0.999999337
1483,893943.1139,260231.2895,0.996963202
1484,1005628.492,362894.1582,0.999854486
1485,1299341.532,894616.9631,0.990531704
1486,53123.09602,927625.4137,0.81089165
1487,-49465.6618,989778.0007,0.995003356
1488,231835.0239,345200.455,0.668097582
1489,857195.7481,467999.8182,0.999964359
1490,847537.5105,659049.3345,0.99912946
1491,546025.0522,268587.9996,0.99954298
1492,684525.1325,222676.7524,0.554123057
1493,818579.9909,379563.1307,1
1494,617754.4145,436560.6996,0.904565657
1495,440241.3442,116923.7626,0.919670723
1496,641922.4525,925486.1794,0.982486912
1497,445203.3451,318036.9982,0.511981422
1498,508211.5065,287309.1844,0.829599259
1499,165675.6234,626694.2269,0.886940861
1500,-53407.23199,558833.3227,0.975476196
1501,817976.8515,438261.6612,0.742560703
1502,399321.5257,878987.0923,0.873618385
1503,1008977.277,136868.1332,0.986810672
1504,1065253.441,796090.6935,0.977026579
1505,336087.0174,880687.7943,0.940577741
1506,37438.73144,142434.2542,0.999321683
1507,488110.1105,610983.0992,0.74531469
1508,724057.1595,169385.6763,0.999992129
1509,852906.784,356348.7862,0.976083418
1510,203577.6511,929207.8244,0.889877437
1511,594449.2743,582989.2906,0.999828607
1512,461307.9434,874280.9571,0.910633577
1513,97703.96081,716307.1184,0.999974376
1514,-51884.65,779448.0019,0.924652231
1515,539743.3853,514206.4965,0.99507294
1516,464170.932,719535.9648,0.895508951
1517,199761.8173,582133.2431,0.952987126
1518,294693.9454,369475.6508,0.996157475
1519,367570.4632,623070.7387,0.666612544
1520,-123449.0137,754788.4828,0.991450813
1521,292351.9129,590921.8481,0.998170414
1522,954651.9252,875969.6004,0.987717151
1523,541422.9311,259644.1627,0.922446442
1524,132932.9177,120302.298,0.82737951
1525,540972.359,871089.0737,0.992055791
1526,1116292.736,465860.039,0.602459045
1527,-326609.4768,840541.6173,0.982294414
1528,-140830.9858,256814.5299,0.788153755
1529,459609.5809,778370.8892,0.999992382
1530,44545.94449,470309.0152,0.99584912
1531,898432.9589,534574.0152,0.970071476
1532,1029432.434,947322.4497,0.998390006
1533,-23900.48046,198077.7053,0.821213066
1534,1149975.763,213939.1311,0.297527443
1535,602578.5406,245018.5413,0.800848118
1536,947916.0631,900966.177,0.495040099
1537,-90100.44838,919025.5446,0.393247984
1538,586410.8319,935935.5179,0.9959048
1539,125043.2715,721062.6832,0.433891676
1540,884796.3407,613557.5196,0.959383576
1541,1180445.402,922797.0249,0.961989633
1542,164429.3786,200116.3684,0.835101082
1543,1349257.918,159161.3118,0.999335423
1544,660890.7521,472736.3512,0.999999307
1545,567027.3228,779571.012,0.826646178
1546,773913.2971,502485.1195,0.998795584
1547,392420.2282,944709.3281,0.916924657
1548,828405.9816,693465.2291,0.941974788
1549,263092.145,816965.8601,0.996241686
1550,-174819.4124,534938.6068,0.999992147
1551,603926.5715,968691.4306,0.999825419
1552,361933.6508,563350.8492,0.868912716
1553,995891.2154,361063.3651,0.999949337
1554,531477.065,717380.6397,0.998409485
1555,287624.456,494074.7761,0.978279264
1556,354522.5745,647078.427,0.924695274
1557,369123.2788,278894.3553,0.997281309
1558,74580.39807,488967.3621,0.998734001
1559,336764.1195,229406.9221,0.798546514
1560,590552.5821,465102.635,0.552818819
1561,756980.9946,995620.1538,0.691259672
1562,864945.7906,705156.6202,0.773993045
1563,424900.9036,940061.546,0.996963943
1564,-247406.4672,677518.4005,0.812232886
1565,873482.5097,692228.6486,0.990671112
1566,339814.7243,585659.2231,0.961944127
1567,410212.8424,152534.3396,0.841355307
1568,-96912.66832,152791.0212,0.999858838
1569,972958.9084,998583.8867,0.833456962
1570,692897.3208,912315.3085,0.886692698
1571,-81597.30362,743654.3199,0.854765797
1572,873032.1753,753002.7322,0.96568044
1573,1065486.362,269869.4706,0.747083095
1574,921595.9004,955563.8412,0.942217705
1575,519135.8504,765574.4189,0.983739232
1576,450746.4519,193569.4949,0.686688624
1577,703699.035,484236.6235,0.986279158
1578,657155.8872,744349.778,0.996432086
1579,-30256.40156,123697.3539,0.985891066
1580,304217.8789,730163.2063,0.80651166
1581,-209919.0579,957964.6858,0.841450687
1582,381234.2756,921629.7133,0.607518507
1583,269778.1113,681191.173,0.998385024
1584,612691.1837,295382.0695,0.787020396
1585,383482.2877,126681.749,0.802931727
1586,288398.3011,735334.3121,0.663203488
1587,1043812.447,284381.8506,0.65583112
1588,1013306.603,944872.2882,0.999353843
1589,557532.9621,787360.6002,0.797705513
1590,608442.7997,814237.7429,0.701691765
1591,739364.9598,482775.7906,0.847529633
1592,591217.8498,611861.0434,0.981360627
1593,444095.3754,390638.0584,0.967674928
1594,185449.5474,460321.4484,0.987101394
1595,393341.6004,455014.8798,0.987412548
1596,1037429.51,504741.7942,0.71723139
1597,1063790.058,382138.2948,0.89756173
1598,763574.9635,630958.8797,0.985875016
1599,150615.6962,296348.8361,0.879720916
1600,161568.8135,473627.0093,0.99977978
1601,277850.3051,455714.9564,0.998487964
1602,674602.0283,378971.5552,0.976245827
1603,363400.9835,794507.0201,0.708682203
1604,561412.2957,915810.3128,0.981211409
1605,293858.9113,813001.868,0.832479455
1606,-313104.0891,610283.6251,0.994813698
1607,927233.0464,384045.1271,0.897354867
1608,169074.5607,966340.7581,0.996225395
1609,292464.7123,527436.2111,0.999628567
1610,789295.8223,798585.6649,0.938754632
1611,602090.2342,100551.7356,0.999999961
1612,426061.1028,819453.1833,0.739902081
1613,1172.281609,825858.074,0.618795911
1614,751521.7533,190306.8048,0.995748604
1615,461459.094,248839.9964,0.989918694
1616,-78514.53602,773810.7634,0.999997795
1617,509279.7026,242531.0444,0.954222964
1618,239716.9901,542509.1128,0.484944672
1619,231437.2606,744154.8455,0.999973985
1620,584057.657,392059.6755,0.530160929
1621,1004290.873,869406.6329,0.980776031
1622,1256724.747,199553.6221,0.957736627
1623,714335.118,276739.175,0.999675831
1624,382796.3697,725879.6123,0.743573038
1625,492612.23,684022.8936,0.824474878
1626,1090015.423,371442.2054,0.879357234
1627,720524.4598,694395.7477,0.57422414
1628,345794.3545,892399.6857,0.963494186
1629,465138.7222,910528.9726,0.964065128
1630,472470.5455,886311.6706,0.851781618
1631,270061.447,594882.9767,0.999881902
1632,54405.3886,993138.0963,0.948986952
1633,263269.9192,299772.9561,0.888045171
1634,-171015.6326,878348.0872,0.920734428
1635,180150.7569,593245.8452,0.476679828
1636,-65276.0027,827719.8816,0.988178938
1637,1059988.329,321181.264,0.993091144
1638,565554.4947,830134.9359,0.778718985
1639,-218534.9505,987691.1664,0.961951067
1640,-419403.0455,498632.1956,0.99995265
1641,380659.0645,738252.4034,0.572165613
1642,189696.3272,757947.5802,0.881966425
1643,903428.3977,532487.6673,0.873424868
1644,772023.2196,645562.4747,0.997297874
1645,375766.4063,148871.1179,0.996663944
1646,518478.3127,174007.948,0.99997489
1647,254790.3443,693200.5897,0.917762728
1648,523385.993,182818.8705,0.9947173
1649,535465.8803,464318.3698,0.700866277
1650,628584.8405,585829.8114,0.911564911
1651,750279.7461,743841.9327,0.441294886
1652,654057.9737,722318.444,0.999986167
1653,237271.4686,306948.5908,0.999984981
1654,487189.2793,776179.8543,0.976669565
1655,796388.0159,393693.3531,0.586910722
1656,362528.2398,576551.6154,0.962265885
1657,445858.7469,843033.6424,0.983870268
1658,859373.6019,275051.2753,0.999996081
1659,193534.0253,639577.6305,0.999856216
1660,1103906.598,858306.3987,0.622087364
1661,756916.6027,515387.0275,0.745272575
1662,91767.17509,129960.286,0.970585161
1663,939950.3744,178076.0624,0.967593656
1664,549313.7407,271280.413,0.999997437
1665,955993.4067,627345.2108,0.942475797
1666,908243.802,243166.9037,0.999950644
1667,520514.2704,408157.8085,0.96018634
1668,799062.9189,957384.1074,0.845827556
1669,335557.2801,958213.4808,0.782151994
1670,539584.7612,193504.0413,0.903264358
1671,-126994.271,484698.1407,0.999999989
1672,-193330.6973,941768.1918,0.794797154
1673,-147955.0602,416094.11,0.758304271
1674,202998.0518,622398.5168,0.581780687
1675,455950.9412,415595.6915,0.965370726
1676,811699.8584,837344.5769,0.496990687
1677,162693.6439,764017.4096,0.926981693
1678,781039.4727,777619.8407,0.829503457
1679,590929.7149,828004.4137,0.784705105
1680,1020345.023,551302.1274,0.994122911
1681,504558.0143,614971.9645,0.998978301
1682,615661.5215,885738.3932,0.935022546
1683,-96727.61864,561386.068,0.995029894
1684,1034106.173,238410.9498,0.265905266
1685,304463.8157,551252.4902,0.999999672
1686,828403.9476,258403.9374,0.807157732
1687,1042241.046,869907.6337,0.93975402
1688,110524.0723,475401.3465,0.989109372
1689,-145970.5481,211417.178,0.927212346
1690,402267.665,346447.8303,0.999999921
1691,943773.262,540630.3,0.999999342
1692,-61183.07646,835290.504,0.874569289
1693,505550.4338,208411.5243,0.992863768
1694,532065.149,115544.2579,0.980131134
1695,1091475.556,327110.4957,0.352529529
1696,747501.9202,779079.0427,0.609669162
1697,245717.2812,526526.8812,0.971028319
1698,1062766.293,486858.1918,0.994655154
1699,348566.0451,445185.5858,0.393620477
1700,670406.0118,440313.7682,0.9070758
1701,504261.7851,389526.4427,0.999977734
1702,355901.9069,409276.661,0.761837819
1703,642606.3282,426505.7363,0.995743474
1704,1147276.23,597797.9051,0.999991077
1705,27260.36686,397591.4953,0.854811885
1706,270175.3736,168092.6977,0.76832341
1707,687115.9775,727039.5277,0.993958361
1708,201908.0424,868747.9928,0.301616574
1709,243274.3416,442571.1434,0.936944349
1710,402976.3563,140753.5768,0.998219979
1711,248241.5161,912940.3657,0.996391089
1712,537961.0175,879570.6593,0.586852018
1713,341165.6234,952787.5365,0.946869717
1714,322506.1153,128592.4698,0.99605178
1715,740901.8604,216110.9425,0.951421422
1716,715183.347,379141.057,0.904469663
1717,236346.7139,777880.5714,0.997970709
1718,320803.6804,550868.4085,0.952526461
1719,657318.2294,359457.3357,0.70129178
1720,995115.2304,121189.6442,0.896293441
1721,802313.0786,469663.6555,0.903777924
1722,756452.8768,832706.4508,0.965766192
1723,165823.5985,325166.4156,0.998315938
1724,543919.6553,296594.7972,0.999596647
1725,975485.6818,203160.2827,0.226321777
1726,445617.8337,310978.7084,0.996703152
1727,285208.5274,376394.0649,0.932344463
1728,552481.8737,148459.5095,0.997490064
1729,326387.2127,140649.1289,0.999997523
1730,1193681.359,500499.8808,0.98146526
1731,382917.2531,305408.4214,0.6261647
1732,381054.4522,657181.3205,0.999869552
1733,285693.9762,987675.4696,0.969596391
1734,613516.4062,817642.1237,0.999811762
1735,-68301.6474,311918.1661,0.695774727
1736,440578.612,216974.5744,0.38334917
1737,517872.6643,111101.9022,0.993060023
1738,436345.0868,718538.477,0.946092799
1739,495479.4974,999979.2108,0.999686968
1740,627275.3587,559900.9117,0.999999789
1741,430031.3177,868327.7736,0.753623879
1742,947754.4029,791345.4855,0.992331462
1743,1018602.875,178893.7931,0.532644765
1744,477671.4273,607888.0456,0.938449224
1745,620890.2732,636915.7822,0.82153445
1746,547113.1298,497164.0227,0.950600136
1747,399783.2406,533385.5244,0.852554906
1748,1062941.902,911669.122,0.940516509
1749,351854.5943,102591.0399,0.997209521
1750,22548.97271,307680.2099,0.353037821
1751,288407.0703,625657.0406,0.984563898
1752,685938.3425,413312.6283,0.999998382
1753,786689.9587,465308.2669,0.84183634
1754,659859.3959,432633.4255,0.999999995
1755,-159861.3969,552120.1421,0.303443938
1756,583955.0116,829972.5114,0.999767341
1757,860611.2425,159391.4606,0.754664237
1758,206655.0037,276632.5073,0.993690119
1759,510844.2349,321264.9508,0.997180496
1760,588381.7613,548150.338,0.999956796
1761,344052.0821,131197.3644,0.752387963
1762,276463.3343,693712.8552,0.986056425
1763,1205515.56,344973.0822,0.726340813
1764,61948.919,738222.8362,0.983423777
1765,571896.6019,772199.9594,0.976411617
1766,146391.7864,939979.6339,0.988596524
1767,447940.4829,500825.4061,0.893679956
1768,220470.7547,388136.2657,0.164459088
1769,904018.2666,939502.5745,0.999815233
1770,31486.71801,898590.348,0.750981352
1771,-159156.9691,950033.5212,0.751566207
1772,215022.5692,269067.4774,0.691518186
1773,766287.8266,316057.9908,0.997995232
1774,764940.07,678422.8846,0.999999123
1775,277874.8654,532300.4459,0.243836537
1776,621592.2786,973103.4218,0.435458679
1777,262822.3154,159343.7751,0.999402733
1778,461036.0105,559723.5846,0.802657156
1779,238543.2894,898355.8732,0.66738702
1780,565678.6877,998097.2107,0.81267266
1781,237578.3171,920150.9069,0.760211737
1782,738703.6078,933415.0359,0.923355344
1783,673988.2291,488809.4586,0.93864936
1784,986002.3069,963242.3796,0.999999926
1785,-34177.56291,599316.3832,0.999999149
1786,499607.8337,989312.7417,0.442375951
1787,334466.0366,135376.5876,0.984365814
1788,1006404.059,267512.8992,0.994403468
1789,500584.0823,798308.2392,0.898611848
1790,721865.0091,396039.3799,0.906811818
1791,371937.1403,927122.765,0.991770919
1792,686877.4159,489233.5307,0.956268318
1793,717246.3141,407806.7398,0.71662283
1794,-43494.62705,854604.8507,0.999999987
1795,649268.3489,609984.4428,0.919738407
1796,902044.7457,664553.5786,0.985251281
1797,324667.0201,649969.1914,0.960716339
1798,362897.9597,252837.5501,0.999891459
1799,1130117.335,962279.5123,0.834610346
1800,351035.1932,572562.2739,0.83302496
1801,110628.7787,966447.7336,0.820114737
1802,484890.9395,690982.5336,0.93187267
1803,-186027.1946,254808.318,0.984765606
1804,161521.374,364019.965,0.956089939
1805,335254.0377,903066.7151,0.678083685
1806,859376.8683,659943.017,0.93458829
1807,280758.9653,268642.1333,0.999563039
1808,1091906.277,207187.6384,0.764713276
1809,415351.3024,562520.4339,0.506802574
1810,468878.6558,330596.9373,0.991254277
1811,142095.0267,321757.4629,0.99844851
1812,1019543.542,113673.9529,0.995231217
1813,339850.8187,705614.6143,0.999853095
1814,-134302.3494,575602.6546,0.988802187
1815,854013.1939,323737.7443,0.956597106
1816,282268.6577,882454.0335,0.71774104
1817,269473.9926,844308.1636,0.979441007
1818,738990.5893,837814.4712,0.999998973
1819,339518.3142,508888.2714,0.913410794
1820,293008.0894,611317.8862,0.434504392
1821,965278.6511,213145.5851,0.999989373
1822,419293.9565,872617.3899,0.886012547
1823,968397.6581,137609.4818,0.71720519
1824,503909.7407,773095.7207,0.999317461
1825,311859.1481,472286.7093,0.994814915
1826,510555.7451,901311.8036,0.805346177
1827,383808.1881,969280.2993,0.402308609
1828,404014.5377,757690.5724,0.995127381
1829,478446.2423,244794.2389,0.963804357
1830,225283.7519,659002.4078,0.999999387
1831,-211235.4854,928512.7404,0.999980777
1832,300979.9062,249624.5608,0.939424699
1833,1081717.561,398557.6762,0.943004973
1834,1015427.379,588447.3085,0.999999999
1835,-112563.9817,428762.3756,0.887360116
1836,839531.5021,663383.3145,0.529803492
1837,5403.910942,551410.1152,0.999990772
1838,1101886.861,669038.6923,0.973588321
1839,681074.8954,632296.9917,0.999866323
1840,1057455.263,304160.8855,0.984851733
1841,89727.62415,666424.9062,0.987491269
1842,-70233.78154,528449.9017,0.999298097
1843,626132.9799,148423.4608,0.984666374
1844,292564.4284,688492.3471,0.998498997
1845,922970.1374,139339.2822,0.999999669
1846,116747.1593,799317.6848,0.996195445
1847,756966.6124,446021.3047,0.941510796
1848,207792.8996,612931.3087,0.999264613
1849,239438.5277,547162.7256,0.97527542
1850,571173.1699,910180.7435,0.988406933
1851,97962.25799,723004.03,0.949037412
1852,331277.2912,435399.2482,0.726081088
1853,521444.7752,983584.379,0.879796241
1854,373192.6971,747033.2235,0.999948346
1855,1116654.466,318099.7275,0.997168967
1856,361369.6883,927411.6978,0.986107215
1857,1363181.51,892517.7245,0.983312535
1858,553473.6175,980767.2307,0.753611768
1859,-112503.926,840269.6235,0.999999353
1860,607923.9472,315654.4292,0.999758655
1861,408978.0365,387117.1017,0.813120315
1862,498487.444,626705.5198,0.999932533
1863,185515.6171,133497.2207,0.958313171
1864,29266.66693,713617.7651,0.999806117
1865,537015.8735,550507.9597,0.994882149
1866,791599.9518,642323.9707,0.998080664
1867,350752.417,248180.8461,0.759869302
1868,587308.0114,830800.5735,0.592532776
1869,899512.9585,132300.8466,0.998087509
1870,-212958.5094,323199.3688,0.98264917
1871,387134.6606,788112.1296,0.359436602
1872,10178.35435,303611.7458,0.962180451
1873,133967.6629,538683.9689,0.99999324
1874,-21324.55034,624494.4327,0.99579377
1875,1040346.456,691105.8901,0.462009743
1876,355362.7591,210191.2352,0.227340474
1877,357109.4752,521864.2343,0.832104628
1878,822759.4181,698044.2307,0.992271009
1879,184749.6187,134207.7582,0.973245874
1880,580577.7619,306583.1447,0.99999957
1881,-175157.5,977930.3161,0.995547372
1882,500941.4585,473395.616,0.997421418
1883,167153.391,847952.4586,0.940937429
1884,515507.0274,955241.9767,0.881956666
1885,1210753.61,232175.6701,0.544319982
1886,1111542.026,199165.6424,0.9999839
1887,913498.1181,602717.1491,0.99771568
1888,187064.4195,791941.756,0.999484696
1889,466009.6146,168697.2033,0.988397322
1890,525483.4415,198615.0492,0.579310382
1891,484056.2915,555061.9235,0.785489646
1892,253942.1638,403688.4061,0.5732209
1893,236621.6611,816110.7444,0.388141474
1894,154739.6204,824257.866,0.568180953
1895,364589.2765,388656.0395,0.992033489
1896,608154.3139,303883.051,0.98980649
1897,223525.5919,174721.3128,0.559577905
1898,1158778.334,753253.8871,0.99204613
1899,520573.647,753576.2251,0.999527513
1900,288623.0317,297297.6696,0.713688558
1901,796693.6777,933091.3735,0.999999993
1902,612503.8867,536097.9923,0.939221109
1903,182775.689,175848.3269,0.707415172
1904,220194.876,495463.9988,0.997577769
1905,339026.5964,499174.2493,0.52036392
1906,947845.008,687227.1485,0.998851369
1907,710594.5728,842023.3886,0.994522277
1908,404053.4937,442089.6312,0.923646346
1909,802368.7643,932320.9238,0.988151303
1910,-84429.60785,634941.774,0.998406225
1911,95345.44117,299746.1082,0.699480921
1912,88372.46299,124156.7591,0.99999897
1913,494844.7893,777601.0781,0.999864497
1914,675048.6627,256054.4604,0.916060359
1915,626521.8109,463370.3999,0.497648263
1916,440847.569,352002.3572,0.755880863
1917,1000773.371,552269.4187,0.383841768
1918,-406118.7407,737581.1227,0.837953578
1919,-167391.8406,612878.9708,0.99974985
1920,385137.6233,849099.0304,0.92703039
1921,-81172.84297,521154.7521,0.945985286
1922,409278.9819,491215.5195,0.995921877
1923,48540.99005,224591.7985,0.827392738
1924,740458.7464,978948.5589,0.990618564
1925,539814.52,456442.7238,0.999999958
1926,-238666.1086,499605.3564,0.965872613
1927,243002.3263,274383.6871,0.598187007
1928,564848.6157,557007.182,0.996866236
1929,43067.16682,133422.5954,0.847645326
1930,85994.73086,951884.6618,0.906782317
1931,648243.8212,361878.9947,0.999423882
1932,251792.7295,673989.1763,0.980013753
1933,256937.9794,162804.7491,0.94705247
1934,469407.549,995688.8482,0.952809126
1935,568283.8254,513977.0069,0.989150238
1936,347328.6882,836957.1302,0.999994391
1937,453106.5336,161997.0349,0.715217455
1938,957737.8257,169742.8996,0.880353587
1939,275387.5122,802519.9858,0.870345218
1940,394632.3883,905233.9917,0.766097606
1941,255335.631,375729.8617,0.870406688
1942,423459.5867,814464.0164,0.999999999
1943,1137851.181,674863.3971,0.647423658
1944,740627.3842,716273.1878,0.999133129
1945,574265.7507,398449.6905,0.332330127
1946,657817.9735,965969.1171,0.98860414
1947,449152.193,991453.0496,0.997923757
1948,605290.4831,658460.6817,0.999999872
1949,838351.1558,644102.8036,0.995943263
1950,776109.8108,838325.7474,0.853634089
1951,225754.8019,888076.8273,0.866368746
1952,588000.2912,735816.4253,0.890994643
1953,926752.6969,216443.3236,0.251217731
1954,624657.5634,638932.7271,0.715244395
1955,816764.8298,546387.3054,0.651778133
1956,298370.9764,975692.5097,0.977364446
1957,496437.5561,602758.7936,0.886506962
1958,682547.5104,937761.8969,0.920940914
1959,329172.5797,230244.5777,0.69608631
1960,805221.7313,491029.6707,0.963184664
1961,934994.1592,233441.6373,0.800985043
1962,613035.8892,643788.1914,0.756432235
1963,382735.1727,517159.6573,0.992920049
1964,486415.1754,318469.6414,0.933318516
1965,242214.391,959887.52,0.744908844
1966,661014.6054,375097.849,0.882870732
1967,798971.4287,821568.1406,0.517367217
1968,-181692.6256,487436.1665,0.593723352
1969,459603.9106,286266.2464,0.944187418
1970,841556.3717,502557.5058,0.989622952
1971,456970.4774,107804.3326,0.743708315
1972,275969.4642,703753.7874,0.927436827
1973,355960.8881,466656.0661,0.880916372
1974,627556.9699,577729.6011,0.999997679
1975,-193236.6439,339438.6486,0.61528004
1976,780246.0751,927411.3435,0.855920197
1977,35724.30157,147794.7116,0.932536034
1978,276448.7015,322899.0512,0.999997948
1979,22265.63606,189584.5601,0.946990205
1980,331673.7667,282054.6433,0.951356954
1981,679255.0219,951362.7072,0.999998823
1982,-278202.1743,767077.435,0.469672511
1983,945179.9503,711114.4766,0.971531084
1984,471489.5281,935202.2651,0.981361878
1985,506916.6595,354332.3417,0.997388949
1986,226631.9597,219604.5254,0.961319425
1987,678537.9108,884489.3092,0.996801319
1988,-51698.01413,415480.8963,0.777556177
1989,1051699.361,760868.18,0.917989742
1990,979340.3675,579652.68,0.729953471
1991,436314.843,410435.0216,0.957584105
1992,612153.6001,166350.6512,0.997688383
1993,589776.6245,500903.6252,0.562848972
1994,322169.0142,897007.3874,0.705442833
1995,871942.4461,104584.7583,0.926399781
1996,866727.0096,712126.3033,0.999617516
1997,282942.7578,929905.292,0.999259862
1998,1101426.676,794881.2128,0.99999992
1999,639909.867,886393.326,0.99997492
2000,358186.8783,253836.6932,0.810796332
2001,809802.3425,138008.0063,0.953098203
2002,385186.3058,479836.6403,0.998742182
2003,792412.4696,779706.5248,0.522361933
2004,1360112.003,724389.2122,0.954048058
2005,701901.3756,161526.4782,0.646047342
2006,620342.1751,243003.342,0.90052604
2007,518601.477,115648.6593,0.797698849
2008,500563.4943,495285.8534,0.949637418
2009,801736.2237,254984.8897,0.999621694
2010,455841.6781,835538.523,0.990906136
2011,1003948.093,468644.4733,0.982092734
2012,-31283.80529,860754.6969,0.954115874
2013,602810.3812,936684.761,0.682820571
2014,748039.6646,173959.3779,0.848552594
2015,1528680.193,160537.4388,0.999420284
2016,730662.7257,589195.3351,0.998146051
2017,890579.6784,741109.988,0.187319766
2018,-338755.4435,100142.5064,0.815165948
2019,-694912.1553,248471.3419,0.941194516
2020,250579.0326,214912.9867,0.99349951
2021,463817.5088,635940.3632,0.999691205
2022,121469.6914,318171.713,0.999908981
2023,668289.4082,755821.132,0.977396678
2024,769801.5496,599253.2857,0.777171197
2025,855550.9634,442040.9243,0.998067267
2026,865188.2444,184949.2645,0.999983933
2027,470359.3523,832596.202,0.916154259
2028,592427.1732,597758.7702,0.999480832
2029,248081.5567,671219.1882,0.973633123
2030,390182.5577,412546.0332,0.909909104
2031,286365.0904,351864.4466,0.93728987
2032,559299.5804,183402.2041,0.748866297
2033,361512.2452,423610.7034,0.967791308
2034,644787.1378,634330.9168,0.860024426
2035,656255.7778,504567.8079,0.907790998
2036,690881.4588,381310.7801,0.999998847
2037,483421.0128,759706.3302,0.998214443
2038,-10799.15036,797351.9149,0.882181807
2039,943242.7309,528143.628,0.999854209
2040,680192.2082,206534.8556,0.610524874
2041,161075.4302,608262.4945,0.999548147
2042,718534.3549,958094.3153,0.894082596
2043,-284253.9244,660310.6366,0.999559758
2044,637935.179,740026.6419,0.992057191
2045,307819.3824,320369.8763,0.930456626
2046,916978.286,335574.1908,0.695409893
2047,881418.1527,774899.9498,0.626602723
2048,495803.1396,589313.7643,0.991082903
2049,666454.6809,933719.4412,0.982449988
2050,454062.7162,159978.3416,0.996894401
2051,824432.1453,731164.7014,0.819349056
2052,407003.5207,822304.7208,0.966567006
